"NAN_ART_ID","WG_2_ID","WG_2_TXT","WG_3_ID","WG_3_TXT","WG_4_ID","WG_4_TXT"
103275962,130,"BIO-,DIAETKOST/HEIL-,STAERKUNG  ",1308,BIOKOST/VOLLW/REFORM E-MWST     ,13086,BROT-U.BACKW.GLUTEN-/LAKTOSEFREI
107923290,180,"SCHMUCK,UHREN                   ",1801,ECHT-SCHMUCK                    ,18014,"SCHMUCK M. STEINEN,PERLEN,SONS  "
107268090,145,BIER                            ,1458,AUSLÄNDISCHE / CRAFT BIERE      ,14584,CRAFT BIER MEHRWEG              
102247066,117,GEMUESE/KARTOFFELN              ,1177,FRUCHTGEMÜSE                    ,11772,PAPRIKA                         
102187930,146,"ALKOHOLFR.GETRAENKE,WASSER,LIM  ",1467,EISTEE                          ,14673,EISTEE PACKUNG/PET EINWEG       
107879194,177,SCHREIBWAREN/EINWEGGESCHIRR/KE  ,1777,KERZEN/GRABLEUCHTEN             ,17775,DUFTKERZEN/-ÖLE/RÄUCHERWERK     
107802042,138,SCHOKOLADENWAREN                ,1381,SCHOKOLADE MASSIV               ,13811,SCHOKOLADE BIS 100 G            
108714783,180,"SCHMUCK,UHREN                   ",1801,ECHT-SCHMUCK                    ,18014,"SCHMUCK M. STEINEN,PERLEN,SONS  "
100972371,129,BABY                            ,1291,BABYKOST GLAS                   ,12913,BABY MENUES (GLAS/SCHALE) E-MWST
108234431,175,HAUSHALTSWAREN                  ,1759,TÖPFE/PFANNEN                   ,17596,PFANNEN EDELSTAHL               
100865812,110,KAESE - BED. -                  ,1101,SCHNITTKAESE/PRE PACK -BED      ,11011,SCHNITTKAESE(+HALBFESTER) -BED  
108560788,164,SAISONART/SAMMELGRUPP./CAFETER  ,1645,WEIHNACHTEN-SCHOKOLADE E-MWST.  ,16453,WEIHN.-FIGUREN HOHL/MASSIV      
107828148,123,TK-FERTIGGERICHTE/TK-O+G        ,1232,"TK-PIZZEN,BAGUETTES,QUICHES     ",12321,TK-PIZZA 1ER/FLAMMKUCHEN/QUICHE 
105944570,129,BABY                            ,1291,BABYKOST GLAS                   ,12911,BABY GEMUESE (GLAS) E-MWST      
106077978,139,ZUCKERWAREN                     ,1394,"FRUCHTGUMMI,LAKRITZE            ",13941,FRUCHTGUMMI                     
100366682,143,ROSEWEIN/WEINAPERITIF/LIKÖRWEIN ,1433,ROSEWEIN AUSLAND EUROPA         ,14331,ROSEWEIN FRANKREICH             
108237370,112,BACKWAREN BED. / BAKE OFF       ,1121,BROTLAIBE BAKE OFF              ,11212,BROTLAIBE KÖRNERBROTBAKE OFF    
108458708,117,GEMUESE/KARTOFFELN              ,1171,"KARTOFFELN, SÜSSKARTOFFELN      ",11711,KARTOFFELN                      
108255354,132,"GEWUERZE,SALZ,ESSIG,OEL,SENF    ",1325,GEWUERZE TROCKEN                ,13251,GEWÜRZE MONO BEUTEL/NACHFÜLLER  
100698458,113,BROT UND KUCHEN SB              ,1136,KNÄCKE/ZWIEBACK/REIS-/MAISWAFFEL,11361,KNÄCKEBROT                      
100172154,162,"PAPIER/FOL/BEUT, MEHRWERTDIENSTE",1625,"FOLIEN,BEUTEL,ZUBEHOER          ",16251,FOLIEN UND HAUSHALTSPAPIER      
101085658,108,FLEISCH CONV./WURST/SCHINK/BED  ,1084,ROH-/DAUERWURST - BED. -        ,10841,ROH-/DAUERWURST - BED. -        
100201434,140,GEBAECK                         ,1401,SUESSGEBAECK                    ,14016,WAFFELN                         
101082074,135,"FLEISCH-,WURST-U. FISCHKONSERV  ",1353,WUERSTCHENKONSERVEN             ,13531,WUERSTCHENKONSERVEN             
108270586,175,HAUSHALTSWAREN                  ,1755,FILTER/KÜCHENHELFER             ,17554,REIBEN                          
103184026,132,"GEWUERZE,SALZ,ESSIG,OEL,SENF    ",1323,SPEISEOEL                       ,13233,SONSTIGES ÖL                    
101933882,158,KOERPERPFLEGEMITTEL             ,1585,RASIERBEDARF/HAARENTFERNUNG     ,15853,RASIERSCHAUM/-GEL/-CREME-SEIFE  
104264282,132,"GEWUERZE,SALZ,ESSIG,OEL,SENF    ",1325,GEWUERZE TROCKEN                ,13252,GEWÜRZE MONO STREUER            
100956858,108,FLEISCH CONV./WURST/SCHINK/BED  ,1084,ROH-/DAUERWURST - BED. -        ,10844,ROH/DAUERWURST N. KÜHLBED. - PP 
103203034,132,"GEWUERZE,SALZ,ESSIG,OEL,SENF    ",1324,SENF/MEERRETTICH                ,13242,SENF GLAS/BECHER/TASSE          
106818234,151,TEE UND KAKAO                   ,1513,KRAEUTER-/FRUECHTE-TEE E-MWST.  ,15131,KRAEUTER-/FRUECHTE-TEE BEUTEL   
103667898,109,FLEISCH CONVEN./WURST/SCHINK/   ,1092,BRUEH-/BRATWURST -SB -          ,10921,BRUEHWURST KUEHLBED.-SB         
102360602,133,"SAUCEN,BRÜHEN,FEINKOST,FIXPROD. ",1333,"KETCHUP,FERTIGSAUCEN            ",13332,KETCHUP                         
107786010,127,NAEHRMITTEL                     ,1272,TEIGWAREN                       ,12725,"INT.TEIGWAREN / GLAS-,REISNUDE  "
108174618,134,BROTAUFSTRICH/FERTIGSAUCEN      ,1342,SÜSSE CREMES                    ,13421,NUSS-SCHOKO-CREME               
107248378,117,GEMUESE/KARTOFFELN              ,1174,BLATTSALATE                     ,11747,SONSTIGE SALATE                 
102458682,121,MILCH UND MOLKEREIPRODUKTE      ,1216,SPEISEQUARK UND SCHICHTKAESE    ,12163,FRUCHTQUARK                     
100891930,127,NAEHRMITTEL                     ,1278,CEREALIEN                       ,12783,MISCHCEREALIEN                  
108037114,109,FLEISCH CONVEN./WURST/SCHINK/   ,1094,ROH-/DAUERWURST - SB -          ,10941,ROH-/DAUERWURST -SB- KUEHLBED.  
107862010,135,"FLEISCH-,WURST-U. FISCHKONSERV  ",1355,FISCHKONSERVEN U. -PRAESERVEN   ,13551,HERINGS- U. MAKRELENFILETS      
108157530,108,FLEISCH CONV./WURST/SCHINK/BED  ,1085,KOCHSCHINKEN - BED. -           ,10852,KOCHSCHINKEN - PP               
105583578,121,MILCH UND MOLKEREIPRODUKTE      ,1216,SPEISEQUARK UND SCHICHTKAESE    ,12163,FRUCHTQUARK                     
107961274,115,CONVENIENCE                     ,1158,SOFORTV. SNACKS                 ,11586,SOFORTV. SUSHI-SB               
108219034,151,TEE UND KAKAO                   ,1514,KAKAO UND INSTANT               ,15142,INSTANTPUL.SCHOKO/FRUCHT        
102490042,146,"ALKOHOLFR.GETRAENKE,WASSER,LIM  ",1464,LIMONADEN                       ,14644,"LIMONADEN,PACKUNG/PET EW        "
108885082,115,CONVENIENCE                     ,1158,SOFORTV. SNACKS                 ,11586,SOFORTV. SUSHI-SB               
100909050,132,"GEWUERZE,SALZ,ESSIG,OEL,SENF    ",1322,ESSIG UND ESSIGESSENZ           ,13221,ESSIG UND ESSIGESSENZ           
108851546,148,SEKT U. SCHAUMWEIN              ,1481,SEKT U. SCHAUMWEIN              ,14811,SEKT U. SCHAUMWEIN DEUTSCHLAND  
108927930,154,PUTZ- UND REINIGUNGSMITTEL      ,1542,HAUSHALTSREINIGER               ,15423,"BAD-,WC-,SANITAER- U. ABFLUßRE  "
108563738,165,FOOD/NONFOOD TIER; ZOOLO.ARTIKEL,1651,FOOD HUND                       ,16515,SNACKS HUND E-MWST              
101281338,165,FOOD/NONFOOD TIER; ZOOLO.ARTIKEL,1652,FOOD KATZE INKL. STREU          ,16525,SNACKS KATZE E-MWST             
108354842,195,DIVERSE NON-FOOD                ,1951,NON-FOOD OTTO/FAN-ART./PREILAGEN,19513,FAN-ARTIKEL                     
107898874,195,DIVERSE NON-FOOD                ,1958,SAISONARTIKEL NON-FOOD          ,19582,NON-FOOD ADVENTS-/WEIHN.ARTIK.  
103273210,139,ZUCKERWAREN                     ,1391,BONBONS                         ,13916,KAUBONBONS                      
104922298,113,BROT UND KUCHEN SB              ,1133,SCHNITTBROT - SB -              ,11332,KÖRNERBROT GESCHNITEN SB        
100207578,140,GEBAECK                         ,1401,SUESSGEBAECK                    ,14011,BUTTERKEKS-/KEKS                
107090266,119,EIER                            ,1193,"EIER, PACKUNG BODENHALTUNG      ",11931,"EIER, PACKUNG BODENHALTUNG      "
105899290,164,SAISONART/SAMMELGRUPP./CAFETER  ,1643,WEIHNACHTEN-GEBÄCK E-MWST       ,16431,LEBKUCHEN                       
109624538,109,FLEISCH CONVEN./WURST/SCHINK/   ,1092,BRUEH-/BRATWURST -SB -          ,10921,BRUEHWURST KUEHLBED.-SB         
108237500,129,BABY                            ,1294,SUESSWAREN/SNACKS BABYKOST      ,12941,BABY SUESSWAREN/SNACKS E-MWST   
100361852,175,HAUSHALTSWAREN                  ,1755,FILTER/KÜCHENHELFER             ,17558,GETRÄNKEZUBEHÖR                 
107843292,149,TABAKWAREN                      ,1492,ZIGARETTEN                      ,14922,ZIGARETTEN 23-28 STICKS         
107877820,120,"BUTTER,FETTE                    ",1202,MARGARINE                       ,12021,MARGARINE                       
108825692,133,"SAUCEN,BRÜHEN,FEINKOST,FIXPROD. ",1335,FEINKOST NICHT GEKUEHLT V-MWST  ,13353,ASIA-/CHILISAUCE                
108047388,110,KAESE - BED. -                  ,1103,HARTKAESE(+REIBK/PARMESAN-BED-  ,11031,HARTKAESE+REIBK/PARMESAN -BED.  
108189372,108,FLEISCH CONV./WURST/SCHINK/BED  ,1084,ROH-/DAUERWURST - BED. -        ,10842,ROH-/DAUERWURST - PP            
100902236,122,"TK-FLEISCH,-FISCH,-SPEZIALITAE  ",1222,TK-HAEHNCHEN                    ,12226,TK-HAEHNCHENTEILE/CONVENIENCE   
104247612,132,"GEWUERZE,SALZ,ESSIG,OEL,SENF    ",1325,GEWUERZE TROCKEN                ,13252,GEWÜRZE MONO STREUER            
101441596,114,FEINKOST/FERTIGSALATE/FRI.PIZZ  ,1147,FLEISCH/CONVENIENCE/SAUCEN GEK. ,11472,FERTIGTEIG GEKUEHLT             
101183356,113,BROT UND KUCHEN SB              ,1136,KNÄCKE/ZWIEBACK/REIS-/MAISWAFFEL,11361,KNÄCKEBROT                      
104258908,132,"GEWUERZE,SALZ,ESSIG,OEL,SENF    ",1325,GEWUERZE TROCKEN                ,13252,GEWÜRZE MONO STREUER            
109322108,133,"SAUCEN,BRÜHEN,FEINKOST,FIXPROD. ",1333,"KETCHUP,FERTIGSAUCEN            ",13335,"REIS,KARTO.SAUCEN/RELISH/CHUTNEY"
107211940,136,OBST- U. GEMUESEKONSERVEN       ,1367,SCHAEL U. PIZZATOMATEN          ,13671,SCHAEL U. PIZZATOMATEN          
102735044,131,SUPPEN U. FERTIGGERICHTE        ,1314,FERTIGGERICHTE TROCKEN          ,13141,FERTIGGERICHTE TROCKEN TEIGWAR  
105416388,127,NAEHRMITTEL                     ,1277,"HAFERFLOCKEN, MÜSLI,RIEGEL      ",12775,HAFERFLOCKEN                    
108009540,116,OBST                            ,1167,TROCKENFRUECHTE/NUESSE/KOERNER  ,11673,TROCKENOBST (IND. VERP.)        
101238116,108,FLEISCH CONV./WURST/SCHINK/BED  ,1081,BRUEHWURST - BED. -             ,10812,BRUEHWURST - PP                 
107158180,123,TK-FERTIGGERICHTE/TK-O+G        ,1235,TK-FRUECHTE/-BEEREN/-SAEFTE     ,12351,TK-FRUECHTE/-BEEREN/-SAEFTE     
102176388,164,SAISONART/SAMMELGRUPP./CAFETER  ,1645,WEIHNACHTEN-SCHOKOLADE E-MWST.  ,16453,WEIHN.-FIGUREN HOHL/MASSIV      
107062052,175,HAUSHALTSWAREN                  ,1754,"HAUSHALTSTUECH,SCHWAEMME,HANDS  ",17542,SCHWAMMTUECHER U. SCHWAEMME     
102237444,119,EIER                            ,1192,"EIER,PACKUNG FREILAND           ",11921,"EIER, PACKUNG FREILAND          "
109818308,140,GEBAECK                         ,1401,SUESSGEBAECK                    ,14011,BUTTERKEKS-/KEKS                
108780228,195,DIVERSE NON-FOOD                ,1958,SAISONARTIKEL NON-FOOD          ,19582,NON-FOOD ADVENTS-/WEIHN.ARTIK.  
106973060,116,OBST                            ,1167,TROCKENFRUECHTE/NUESSE/KOERNER  ,11671,KERNE/NÜSSE (IND. VERP.)        
105645700,136,OBST- U. GEMUESEKONSERVEN       ,1368,SAUERKRAUT/ROTKRAUT             ,13681,SAUERKRAUT                      
102269380,150,KAFFEE                          ,1505,KAFFEE-ERSATZ                   ,15051,KAFFEE-ERSATZ                   
103689956,148,SEKT U. SCHAUMWEIN              ,1481,SEKT U. SCHAUMWEIN              ,14811,SEKT U. SCHAUMWEIN DEUTSCHLAND  
108308324,150,KAFFEE                          ,1506,PADS HEIßGETRÄNKE               ,15061,PADSYSTEM (INKL. TEE U. KAKAO)  
108101092,146,"ALKOHOLFR.GETRAENKE,WASSER,LIM  ",1465,MIX- UND BITTERGETRAENKE        ,14651,MIX-/BITTERGETRÄNKE FL. MEHRWEG 
108927620,154,PUTZ- UND REINIGUNGSMITTEL      ,1545,HAUSHALTSPFLEGE/SPEZIALREINIGE  ,15456,TEXTIL-CONDITIONER              
100151172,108,FLEISCH CONV./WURST/SCHINK/BED  ,1085,KOCHSCHINKEN - BED. -           ,10851,KOCHSCHINKEN - BED. -           
107701860,137,SALZGEBÄCK/KNABBERKERNE         ,1371,CHIPS/EXTRUDER                  ,13714,TORTILLAS/NACHOS                
102415140,113,BROT UND KUCHEN SB              ,1133,SCHNITTBROT - SB -              ,11332,KÖRNERBROT GESCHNITEN SB        
100577860,137,SALZGEBÄCK/KNABBERKERNE         ,1372,LAUGENGEBÄCK/CRÄCKER            ,13722,"CRÄCKER, KÄSE-, REISGEBÄCK      "
106177476,136,OBST- U. GEMUESEKONSERVEN       ,1364,GEMUESE DOSE                    ,13641,GEMUESE DOSE                    
108374628,116,OBST                            ,1168,"OBST-SPEZIALITAETEN,EXOTEN      ",11683,OBST-EXOTEN                     
102443748,138,SCHOKOLADENWAREN                ,1381,SCHOKOLADE MASSIV               ,13811,SCHOKOLADE BIS 100 G            
107879428,108,FLEISCH CONV./WURST/SCHINK/BED  ,1081,BRUEHWURST - BED. -             ,10812,BRUEHWURST - PP                 
102970724,102,SCHWEINEFLEISCH                 ,1022,SCHWEINEFLEISCH - SB -          ,10223,SCHWEINEFLEISCH HACKFL.-PROD. SB
107020964,111,KAESE - SB -                    ,1116,REIB-/FONDUEKAESE - SB -        ,11161,REIBEKÄSE                       
108353860,151,TEE UND KAKAO                   ,1514,KAKAO UND INSTANT               ,15142,INSTANTPUL.SCHOKO/FRUCHT        
100546404,146,"ALKOHOLFR.GETRAENKE,WASSER,LIM  ",1466,SPORTDRINKS + SONSTIGE GETRAEN  ,14669,ENERGY DRINKS DOSE/PET EW       
108679396,142,WEIN                            ,1421,WEISSWEIN DEUTSCHLAND TEIL 1    ,14214,WEISSWEIN RHEINGAU              
107830244,195,DIVERSE NON-FOOD                ,1953,NON-FOOD TCHIBO / ERNSTINGS     ,19531,NON-FOOD TCHIBO                 
102153892,112,BACKWAREN BED. / BAKE OFF       ,1125,SNACKS/FRISCHKUCHEN BAKE OFF    ,11252,SNACKS SÜß BAKE OFF             
108196324,123,TK-FERTIGGERICHTE/TK-O+G        ,1232,"TK-PIZZEN,BAGUETTES,QUICHES     ",12321,TK-PIZZA 1ER/FLAMMKUCHEN/QUICHE 
108612356,135,"FLEISCH-,WURST-U. FISCHKONSERV  ",1355,FISCHKONSERVEN U. -PRAESERVEN   ,13551,HERINGS- U. MAKRELENFILETS      
107959716,115,CONVENIENCE                     ,1158,SOFORTV. SNACKS                 ,11586,SOFORTV. SUSHI-SB               
104279204,135,"FLEISCH-,WURST-U. FISCHKONSERV  ",1355,FISCHKONSERVEN U. -PRAESERVEN   ,13556,RAEUCHERFISCH                   
108114340,127,NAEHRMITTEL                     ,1275,HUELSENFRUECHTE                 ,12751,HUELSENFRUECHTE                 
101138884,158,KOERPERPFLEGEMITTEL             ,1583,BADEZUSAETZE UND DUSCHBAEDER    ,15833,BÄDER EINMALANWENDUNG           
108059940,143,ROSEWEIN/WEINAPERITIF/LIKÖRWEIN ,1433,ROSEWEIN AUSLAND EUROPA         ,14332,ROSEWEIN ITALIEN                
108869444,195,DIVERSE NON-FOOD                ,1953,NON-FOOD TCHIBO / ERNSTINGS     ,19531,NON-FOOD TCHIBO                 
102601412,114,FEINKOST/FERTIGSALATE/FRI.PIZZ  ,1143,FERTIGGERICHTE GEKUEHLT - SB -  ,11438,KARTOFFELSPEZIALITÄT GEKÜHLT-SB 
100784612,121,MILCH UND MOLKEREIPRODUKTE      ,1218,JOGHURT                         ,12182,FRUCHTJOGHURT EINWEG            
101229060,109,FLEISCH CONVEN./WURST/SCHINK/   ,1092,BRUEH-/BRATWURST -SB -          ,10926,BRUEHWURST-GEFL.-KUEHLBED.-SB   
103183204,148,SEKT U. SCHAUMWEIN              ,1483,PERLWEIN/COOLER/SOMMERGETRÄNKE  ,14833,PERLWEIN ITALIEN/SPANIEN        
108062940,177,SCHREIBWAREN/EINWEGGESCHIRR/KE  ,1777,KERZEN/GRABLEUCHTEN             ,17775,DUFTKERZEN/-ÖLE/RÄUCHERWERK     
100022628,146,"ALKOHOLFR.GETRAENKE,WASSER,LIM  ",1461,"MINERALWASSER, TAFELWASSER      ",14614,MINERAL/TAFELW.CLASSIC PK/PET EW
102851060,120,"BUTTER,FETTE                    ",1201,BUTTER                          ,12011,BUTTER                          
108808090,195,DIVERSE NON-FOOD                ,1958,SAISONARTIKEL NON-FOOD          ,19585,NON-FOOD PARTYARTIKEL           
102848922,108,FLEISCH CONV./WURST/SCHINK/BED  ,1081,BRUEHWURST - BED. -             ,10812,BRUEHWURST - PP                 
108553023,118,"BLUMEN/-ERDE,SAEMEREIEN,DUENGE  ",1181,"SCHNITTBLUMEN,FRISCHE GESTECKE  ",11811,SONSTIGE SCHNITTBLUMEN          
101407834,142,WEIN                            ,1427,ROTWEIN AUSLAND EUROPA          ,14273,ROTWEIN SPANIEN / PORTUGAL      
108474970,165,FOOD/NONFOOD TIER; ZOOLO.ARTIKEL,1652,FOOD KATZE INKL. STREU          ,16522,DOSENNAHRUNG KATZE              
108269338,138,SCHOKOLADENWAREN                ,1386,PRALINENAEHNLICHE PRODUKTE      ,13861,PRALINENAEHNLICHE PRODUKTE      
100678074,147,"SAEFTE,NEKTARE U. FRUCHTSAFTGE  ",1472,"APFELSAEFTE, NEKTARE ETC.       ",14721,APFELSAEFTE FLASCHE MEHRWEG     
107790522,113,BROT UND KUCHEN SB              ,1136,KNÄCKE/ZWIEBACK/REIS-/MAISWAFFEL,11361,KNÄCKEBROT                      
100904762,161,"HYGIENE, VERBANDSSTOFFE         ",1613,TOILETTENPAPIER                 ,16132,TOILETTENPAPIER NASS            
102487834,133,"SAUCEN,BRÜHEN,FEINKOST,FIXPROD. ",1335,FEINKOST NICHT GEKUEHLT V-MWST  ,13354,SOJASAUCE                       
108853178,165,FOOD/NONFOOD TIER; ZOOLO.ARTIKEL,1652,FOOD KATZE INKL. STREU          ,16524,BEUTEL KATZE                    
106698492,150,KAFFEE                          ,1502,BOHNENKAFFEE GEMAHLEN           ,15022,ESPRESSO GEMAHLEN               
100119996,144,"SPIRITUOSEN, APERITIFS, LIKÖRE  ",1442,KLARE UND KORN                  ,14423,WODKA                           
106123228,128,"BACKARTIKEL,PUDDING             ",1286,PUDDING-/DESSERTPULVER          ,12861,PUDDING- / DESSERTPULVER        
100432068,111,KAESE - SB -                    ,1114,FRISCHKAESE - SB -              ,11141,FRISCHKAESE - SB -              
107246436,132,"GEWUERZE,SALZ,ESSIG,OEL,SENF    ",1325,GEWUERZE TROCKEN                ,13251,GEWÜRZE MONO BEUTEL/NACHFÜLLER  
108561476,121,MILCH UND MOLKEREIPRODUKTE      ,1218,JOGHURT                         ,12188,MILCHALTERN.FRISCHE             
108382884,121,MILCH UND MOLKEREIPRODUKTE      ,1214,MILCHGETRÄNKE V-MWST            ,12142,MILCHALTERN.H-MISCHGETR.V-MWST  
101346852,121,MILCH UND MOLKEREIPRODUKTE      ,1211,FRISCHMILCH/-GETRAENKE          ,12117,KAKAO/FRISCHMILCH MEHRWEG       
102931908,156,HAARPFLEGEMITTEL                ,1564,SPUELUNGEN/SCHAUMBALSAM         ,15641,SPUELUNGEN/SCHAUMBALSAM         
108369956,165,FOOD/NONFOOD TIER; ZOOLO.ARTIKEL,1651,FOOD HUND                       ,16513,SCHALE HUND                     
102435716,116,OBST                            ,1163,KERNOBST                        ,11632,BIRNEN                          
102960420,102,SCHWEINEFLEISCH                 ,1022,SCHWEINEFLEISCH - SB -          ,10225,SCHWEINEFLEISCH SAISON SB       
102857604,121,MILCH UND MOLKEREIPRODUKTE      ,1218,JOGHURT                         ,12182,FRUCHTJOGHURT EINWEG            
107844356,121,MILCH UND MOLKEREIPRODUKTE      ,1214,MILCHGETRÄNKE V-MWST            ,12142,MILCHALTERN.H-MISCHGETR.V-MWST  
107042756,113,BROT UND KUCHEN SB              ,1136,KNÄCKE/ZWIEBACK/REIS-/MAISWAFFEL,11361,KNÄCKEBROT                      
105076676,148,SEKT U. SCHAUMWEIN              ,1481,SEKT U. SCHAUMWEIN              ,14811,SEKT U. SCHAUMWEIN DEUTSCHLAND  
108726180,154,PUTZ- UND REINIGUNGSMITTEL      ,1542,HAUSHALTSREINIGER               ,15424,WC-STEINE                       
107867396,115,CONVENIENCE                     ,1157,SOFORTV. GETRÄNKE               ,11574,SOFORTV. SMOOTHIES-CONV.V-MWST  
100095620,144,"SPIRITUOSEN, APERITIFS, LIKÖRE  ",1445,LIKOERE                         ,14451,FRUCHT- UND CREMELIKOERE        
101359460,145,BIER                            ,1454,SPEZIALBIER MEHRWEG             ,14547,ZWICKEL-/KRÄUSEN/KELLERBIER MW  
108648260,157,MUNDPFLEGEMITTEL                ,1572,MUNDWASSER                      ,15722,MUNDSPUELUNGEN                  
100177788,139,ZUCKERWAREN                     ,1391,BONBONS                         ,13912,KARAMEL-/SCHOKOBONBONS          
108872964,195,DIVERSE NON-FOOD                ,1953,NON-FOOD TCHIBO / ERNSTINGS     ,19531,NON-FOOD TCHIBO                 
104507940,121,MILCH UND MOLKEREIPRODUKTE      ,1217,SAHNE / SCHMAND U. CREME        ,12172,SAURE SAHNE / SCHMAND           
107179076,133,"SAUCEN,BRÜHEN,FEINKOST,FIXPROD. ",1331,"FIX SAUCEN, FIX PRODUKTE        ",13313,SALATSAUCEN TROCKEN / CROUTONS  
102902884,138,SCHOKOLADENWAREN                ,1381,SCHOKOLADE MASSIV               ,13811,SCHOKOLADE BIS 100 G            
107671780,117,GEMUESE/KARTOFFELN              ,1176,TOMATEN                         ,11763,SNACKTOMATEN                    
108378692,150,KAFFEE                          ,1507,KAPSELSYSTEME HEIßGETRÄNKE      ,15073,KAPSEL NESPRESSO KOMP.          
100116900,136,OBST- U. GEMUESEKONSERVEN       ,1363,GEMUESE GLAS                    ,13631,GEMUESE GLAS/PACKUNG            
103009700,114,FEINKOST/FERTIGSALATE/FRI.PIZZ  ,1143,FERTIGGERICHTE GEKUEHLT - SB -  ,11438,KARTOFFELSPEZIALITÄT GEKÜHLT-SB 
108389356,108,FLEISCH CONV./WURST/SCHINK/BED  ,1086,ROHER SCHINKEN - BED. -         ,10862,ROHER SCHINKEN - PP             
103195596,140,GEBAECK                         ,1401,SUESSGEBAECK                    ,14016,WAFFELN                         
108569186,133,"SAUCEN,BRÜHEN,FEINKOST,FIXPROD. ",1331,"FIX SAUCEN, FIX PRODUKTE        ",13312,FIXE PULVER / TROCKEN           
108475330,108,FLEISCH CONV./WURST/SCHINK/BED  ,1081,BRUEHWURST - BED. -             ,10812,BRUEHWURST - PP                 
101980834,146,"ALKOHOLFR.GETRAENKE,WASSER,LIM  ",1461,"MINERALWASSER, TAFELWASSER      ",14618,MINERAL/TAFELW.MEDIUM PK/PET EW 
107828898,153,WASCHMITTEL                     ,1532,FEIN- UND SPEZIALWASCHMITTEL    ,15322,FEIN- U.WOLLWASCHMITTEL FLUESS  
100020066,147,"SAEFTE,NEKTARE U. FRUCHTSAFTGE  ",1473,"MEHRFRUCHTSAEFTE, NEKTARE ETC.  ",14733,MEHRFRUCHTSAEFTE PACKUNG        
107773634,119,EIER                            ,1193,"EIER, PACKUNG BODENHALTUNG      ",11931,"EIER, PACKUNG BODENHALTUNG      "
